bt.A.x START
Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	03/22/2015 	_x86_64_	(32 CPU)

06:43:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:43:32 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
06:43:32 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:43:32 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:32 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:43:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:43:34 PM  all    3.13    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.82
06:43:34 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:43:34 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:43:34 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:34 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:43:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:43:36 PM  all    3.14    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.81
06:43:36 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:43:36 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM    8    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00   98.99
06:43:36 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:43:36 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:36 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:43:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:43:38 PM  all    3.14    0.00    0.05    0.03    0.00    0.00    0.00    0.00   96.78
06:43:38 PM    0    0.00    0.00    1.02    1.02    0.00    0.00    0.00    0.00   97.96
06:43:38 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   18    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
06:43:38 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
06:43:38 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:43:38 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:38 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:43:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:43:40 PM  all    3.13    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.82
06:43:40 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:43:40 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM    8    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00   99.49
06:43:40 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   24    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
06:43:40 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:43:40 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:40 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:43:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:43:42 PM  all    3.14    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.81
06:43:42 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:43:42 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   18    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
06:43:42 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:43:42 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:42 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:43:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:43:44 PM  all    3.13    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.82
06:43:44 PM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
06:43:44 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM    8    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00   99.49
06:43:44 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   11    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
06:43:44 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:43:44 PM   25    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
06:43:44 PM   26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:43:44 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
